id,tweet_id,text,tag,date,partition
658,403103127961755649,papa : non possiamo non ricordare le vittime della recente alluvione in sardegna . preghiamo per loro ! ,Related and informative,Wed Nov 20 10:10:49 +0000 2013,test
659,403104788939689984,"esprimo sincero #cordoglio per vittime #alluvione #sardegna , ma condivido ogni parola scritta oggi da <USR> . htt … ",Related - but not informative,Wed Nov 20 10:17:25 +0000 2013,test
660,403105032205508608,sostieni la #sardegna e dona ora ! leggi tutto <USR> <URL> #ciclone #cleopatra <URL> ,Related and informative,Wed Nov 20 10:18:23 +0000 2013,test
661,403105216741904385,#sardegna tre poliziotti salvano donna da voragine estratta viva da auto <URL> via <USR> ,Not related,Wed Nov 20 10:19:07 +0000 2013,test
662,403105690706640896,un ' opera d ' arte da genova per i volontari della #sardegna #forzasardegna <URL> ,Related - but not informative,Wed Nov 20 10:21:00 +0000 2013,test
663,403106193997983744,#forzasardegna . paolo berizzi ci racconta #cleopatra . | https://t.co/x8moyy1yd7 #cagliari #alluvione #sardegna #olbia ,Related and informative,Wed Nov 20 10:23:00 +0000 2013,test
664,403106651194281984,il sereno dopo la tempesta #sardegna ,Related - but not informative,Wed Nov 20 10:24:49 +0000 2013,test
665,403109666902642688,collegamenti genova - olbia gratis per residenti e soccorritori fino al 30 / 11 con tirrenia <URL> #allertameteosar #sardegna ,Related and informative,Wed Nov 20 10:36:48 +0000 2013,test
666,403116541350125568,"e ' il momento di unirsi per sostenere l ' economia reale , al fianco di chi soffre , esserci anche stavolta . #sardegna #bcc <URL> ",Related - but not informative,Wed Nov 20 11:04:07 +0000 2013,test
667,403124443431862272,buongiorno . . . . . il primo pensiero va alla #sardegna 😔 🙏 ,Related - but not informative,Wed Nov 20 11:35:31 +0000 2013,test
668,403129518547681281,alluvione sardegna : circa 12.000 bambini coinvolti nella sola provincia di olbia | save the . . . <URL> ,Related and informative,Wed Nov 20 11:55:41 +0000 2013,test
669,403134744646668288,la mia terra è forte ! #forzasardegna #allertameteosar #sardegna #terramia <URL> ,Related - but not informative,Wed Nov 20 12:16:27 +0000 2013,test
670,403136887931822080,un aiuto subito per la #sardegna ! #forzasardegna <URL> #lariachetira <URL> ,Related - but not informative,Wed Nov 20 12:24:58 +0000 2013,test
671,403139102524329984,<USR> : tutti i luoghi colpiti dall ' alluvione in sardegna . <URL> <URL> <USR> … ,Related and informative,Wed Nov 20 12:33:46 +0000 2013,test
672,403139895231008768,"nel frattempo , la vita vera , in prima pagina su <USR> grazie a <USR> #sardegna <URL> ",Related and informative,Wed Nov 20 12:36:55 +0000 2013,test
673,403141631672475648,"alluvione sardegna , la testimonianza : ' ' ci siamo organizzati con facebook ' ' : 1 l ' aquila , il comune ordina lo s . . . <URL> ",Related and informative,Wed Nov 20 12:43:49 +0000 2013,test
674,403143087100145665,"c ' è sempre un colpevole , sempre . se crolla un palazzo , o è stato costruito male , o su un cumulo di sabbia . colpa e motivi . #sardegna ",Related - but not informative,Wed Nov 20 12:49:36 +0000 2013,test
675,403143531696750592,un aiuto subito per la #sardegna ! #forzasardegna <URL> #lariachetira <URL> ,Related - but not informative,Wed Nov 20 12:51:22 +0000 2013,test
676,403143540118933504,#サイクロン #クレオパトラ が地中海で発生し 、 イタリア 、 サルデーニャ島で甚大な被害 。 bbc news - sardinia hit by deadly cyclone cleopatra and floods <URL> ,Related and informative,Wed Nov 20 12:51:24 +0000 2013,test
677,403143548478169088,un ' isola di sogno ? un miraggio ? <USR> per la #sardegna #gazebo <URL> ,Not related,Wed Nov 20 12:51:26 +0000 2013,test
678,403146325136785408,"e ' ora di entrare in azione ! ! #sardegna , è attivo il numero solidale 45500 . dona 2 euro da cellulare e telefono . . . http :// … ",Related and informative,Wed Nov 20 13:02:28 +0000 2013,test
679,403147621138567168,"#sardegna , è ancora emergenza : evacuazione per uras . <URL> <USR> ",Related and informative,Wed Nov 20 13:07:37 +0000 2013,test
680,403150439744430080,#emergenzacanili #sardegna <URL> ,Not related,Wed Nov 20 13:18:49 +0000 2013,test
681,403152788550848512,alluvione in #sardegna : un decalogo per la protezione dei #bambini coinvolti in #emergenze : <URL> plea … ,Related and informative,Wed Nov 20 13:28:09 +0000 2013,test
682,403153270895824896,#sciechimiche #alluvione #sardegna #giannilannes <URL> ,Not applicable,Wed Nov 20 13:30:04 +0000 2013,test
683,403155850384379904,#allertameteosar #sardegna tutte le persone celiache sono pregate di donare ai punti di raccolta alimenti senza glutine ! … ,Related and informative,Wed Nov 20 13:40:19 +0000 2013,test
684,403156332729352192,"la sardegna è forte , lo so ! #forzasardegna #allertameteosar #sardegna #terramia <URL> ",Related - but not informative,Wed Nov 20 13:42:14 +0000 2013,test
685,403158467625877504,"#sardegna #allertameteosar domani vado a olbia , vediamo con i miei collaboratori cosa possiamo fare per dare una mano . … ",Related - but not informative,Wed Nov 20 13:50:43 +0000 2013,test
686,403164712940351488,mi è piaciuto un video di <USR> : <URL> alluvione in sardegna : commenti idioti ,Related and informative,Wed Nov 20 14:15:32 +0000 2013,test
687,403165589553700864,praying for our sardinian friends after cyclone cleopatra . #sardinia ,Related - but not informative,Wed Nov 20 14:19:01 +0000 2013,test
688,403165702804107264,"<USR> #sardegna ma come si fa a rifugiarsi in uno scantinato , è l ' abc #parole ",Related - but not informative,Wed Nov 20 14:19:28 +0000 2013,test
689,403166491333636096,<USR> mandate un sms al 45500 numero della croce rossa per aiutare gli alluvionati in #sardegna diffondi per favore ,Related and informative,Wed Nov 20 14:22:36 +0000 2013,test
690,403168756266192896,<USR> mandate un sms al 45500 numero della croce rossa per aiutare gli alluvionati in #sardegna diffondi per favore ,Related and informative,Wed Nov 20 14:31:36 +0000 2013,test
691,403172061373550592,"la giunta #cappellacci ha approvato un documento che apre la strada a nuove colate di cemento in #sardegna . piangere , no … ",Not related,Wed Nov 20 14:44:44 +0000 2013,test
692,403173009260691456,per la #sardegna 2 0 mln di #euro sono bruscolini . speriamo #governo dia mano tangibile per dimostrare presenza #stato ,Related - but not informative,Wed Nov 20 14:48:30 +0000 2013,test
693,403173743268073474,#letta fa una comparsata in #sardegna e poi scappa via per salvare il culo alla #cancellieri . . . lo stato italiano è tutto in questa immagine . ,Not related,Wed Nov 20 14:51:25 +0000 2013,test
694,403176553455968256,"#alluvione in #sardegna , #caritas #padova avvia raccolta #fondi di #solidarietà <URL> via <USR> ",Related and informative,Wed Nov 20 15:02:35 +0000 2013,test
695,403178499630194689,ecco i primi 39 centri di raccolta #allertameteosar #sardegna https://t.co/fo7fmdhp40 ,Related and informative,Wed Nov 20 15:10:19 +0000 2013,test
696,403178935821025280,sardegna : sui soccorsi si doveva fare di più : a ridosso della tragica alluvione sarda si fanno strada le polem . . . <URL> ,Related and informative,Wed Nov 20 15:12:03 +0000 2013,test
697,403180286378508288,"#alluvione , gli sfollati sono 1.352 invariato il numero degli assistiti . #sardegna ",Related and informative,Wed Nov 20 15:17:25 +0000 2013,test
698,403181766992994304,danni ingenti in tutta la #sardegna agli impianti di trattamento dei liquami . adesso si rischia l ' emergenza ambientale . ,Related and informative,Wed Nov 20 15:23:18 +0000 2013,test
699,403182513579118592,danni ingenti in tutta la #sardegna agli impianti di trattamento dei liquami . adesso si rischia l ' emergenza ambientale . ,Related and informative,Wed Nov 20 15:26:16 +0000 2013,test
700,403184887559360512,ecco i primi 39 centri di raccolta #allertameteosar #sardegna https://t.co/fo7fmdhp40 ,Related and informative,Wed Nov 20 15:35:42 +0000 2013,test
701,403186141660471296,45500 #sardegna #alluvione #crocerossa #cri #wind ,Related - but not informative,Wed Nov 20 15:40:41 +0000 2013,test
702,403187827774881792,<USR> la #cri ha attivato sms solidale 45500 . #sardegna per le donazioni entrate nel sito ufficiale <URL> ,Related and informative,Wed Nov 20 15:47:23 +0000 2013,test
703,403188893098315776,<USR> #forzasardegna #allertameteosar #alluvione #sardegna #helpsardegna #italy #italia <URL> ,Related - but not informative,Wed Nov 20 15:51:37 +0000 2013,test
704,403192487646613505,#alluvione #sardegna . protezione civile avvisato . #governo forse troppo impegnato con ordini da #ue a danno sovranità cit … ,Related and informative,Wed Nov 20 16:05:54 +0000 2013,test
705,403193028674072576,"#sardegna : continuiamo spendere per le emergenze , o troviamo più soldi per la messa in sicurezza del territorio ? http :// t . … ",Related - but not informative,Wed Nov 20 16:08:03 +0000 2013,test
706,403193536193261568,<USR> mandate un sms al 45500 numero della croce rossa per aiutare gli alluvionati in #sardegna diffondi per favore ,Related and informative,Wed Nov 20 16:10:04 +0000 2013,test
707,403199689245614080,"worst / record breaking : here all the time now : sardinia storm : ' apocalyptic ' weather floods italian island , killing 17 <URL> ",Related and informative,Wed Nov 20 16:34:31 +0000 2013,test
708,403200440046604290,sardinia hit by deadly cyclone cleopatra and floods <URL> ,Related and informative,Wed Nov 20 16:37:30 +0000 2013,test
709,403204311356026880,"#sardegna , è attivo il numero solidale 45500 . dona 2 euro da cellulare e telefono fisso per aiutare insieme alla . . . ht … ",Related and informative,Wed Nov 20 16:52:53 +0000 2013,test
710,403204483322499072,coraggio #sardegna . . . porca tro . . . . ,Related - but not informative,Wed Nov 20 16:53:34 +0000 2013,test
711,403205678711308288,#sardegna #aggiornamenti #numeriutili #allertameteosar #olbia #forzasardegna <URL> ,Related and informative,Wed Nov 20 16:58:19 +0000 2013,test
712,403206513365630976,a chi si chiede perchè oggi niente lutto nazionale : spiacenti ma non è stato raggiunto il nr sufficiente di vittime . #sapevatelo #sardegna ,Related - but not informative,Wed Nov 20 17:01:38 +0000 2013,test
713,403206865708126208,"alluvione sardegna : attivato il numero solidale della croce rossa , sms al 45500 <USR> <USR> <USR> <USR> ",Related and informative,Wed Nov 20 17:03:02 +0000 2013,test
714,403211399754973184,"forza terra mia . forza sardegna . tutto il mio amore per te , domo mea . #sardegna <URL> ",Related - but not informative,Wed Nov 20 17:21:03 +0000 2013,test
715,403217292739108864,l ' #ue dà all ' #italia 5 miliardi di euro per la #difesa del #suolo e l ' italia ne usa solo 4 . #sardegna <URL> ,Related and informative,Wed Nov 20 17:44:28 +0000 2013,test
716,403221994566852608,iniziativa : 20 abbonamenti solidarietà ‘ pro alluvione sardegna ’ <URL> ,Related - but not informative,Wed Nov 20 18:03:09 +0000 2013,test
717,403222304924368896,#sardegna consiglio dei ministri proclama lutto nazionale ,Related and informative,Wed Nov 20 18:04:23 +0000 2013,test
718,403225639417044992,maltempo in #sardegna : strage su #twitter le foto postate dai testimoni del ciclone #cleopatra : <URL> ,Related and informative,Wed Nov 20 18:17:38 +0000 2013,test
719,403227652682964992,mi è piaciuto un video di <USR> : <URL> alluvione in sardegna : commenti idioti ,Related - but not informative,Wed Nov 20 18:25:38 +0000 2013,test
720,403228835464105984,sono vicina alle popolazioni della #sardegna . ,Related - but not informative,Wed Nov 20 18:30:20 +0000 2013,test
721,403230123127631872,"alluvione in sardegna , è lutto nazionale <URL> ",Related and informative,Wed Nov 20 18:35:27 +0000 2013,test
722,403231817626423296,"c ' è una rottura , in #sardegna e al di là degli argini dei fiumi , tra chi porta il suo aiuto al territorio e chi lo osserva da un elicottero . ",Related - but not informative,Wed Nov 20 18:42:11 +0000 2013,test
723,403232031511166977,alluvione sardegna - elenco centri di raccolta <URL> ,Related and informative,Wed Nov 20 18:43:02 +0000 2013,test
724,403235898676215808,#sardegna https://t.co/hspvatts9i ,Not applicable,Wed Nov 20 18:58:24 +0000 2013,test
725,403236305523716096,"un pensiero per cani e gatti , che non vengono mai inseriti nel computo dei morti . come non esistessero . #sardegna ",Related - but not informative,Wed Nov 20 19:00:01 +0000 2013,test
726,403243674894888960,alluvione sardegna : ecco come aiutare la popolazione ( occhio alle fregature ) volete aiutare la sardegna . . . <URL> ,Related and informative,Wed Nov 20 19:29:18 +0000 2013,test
727,403247542068342784,"#sardegna consiglio ministri , convocato per domattina , proclamerà lutto nazionale per vittime alluvione ",Related and informative,Wed Nov 20 19:44:40 +0000 2013,test
728,403251639882375168,lutto nazionale solo x gli immigrati vero ? ? x la #sardegna no eh #perdire #sapevatelo ,Related - but not informative,Wed Nov 20 20:00:57 +0000 2013,test
729,403256287171215361,"alluvione sardegna : salvati pastori : rimasti isolati da lunedì a villasalto , uno necessitava medicine <URL> ",Related and informative,Wed Nov 20 20:19:25 +0000 2013,test
730,403257096697040896,"piero sta organizzando un furgone di aiuti per la #sardegna , partirà venerdì pomeriggio da #bologna . tel 3385050705 #allert … ",Related and informative,Wed Nov 20 20:22:38 +0000 2013,test
731,403257558049513472,#allertameteosar #alluvione niente #funeralidistato #sardegna <USR> loro non sono #italiani ? sono #sardi ! ! http … ,Related - but not informative,Wed Nov 20 20:24:28 +0000 2013,test
732,403258963166527488,"rt per favore : alluvione #sardegna : attivato il numero solidale della croce rossa , sms del valore di due euro al 45500 . #al … ",Related and informative,Wed Nov 20 20:30:03 +0000 2013,test
733,403264017302818817,#streetphotography & #architecture in #iglesias #sardinia #mobilephotography #iphoneography <USR> … <URL> ,Not related,Wed Nov 20 20:50:08 +0000 2013,test
734,403265057477230592,"buona notte tl , #sfigatidelsabatosera serena notte a tutti , ancora un pensiero e una preghiera x la #sardegna che ritorn … ",Related - but not informative,Wed Nov 20 20:54:16 +0000 2013,test
735,403271839683977216,"#rt #sardegna : rischio potabilità acqua gestore idrico , 20 depuratori e 6 potabilizzatori fuori uso <USR> http … ",Related and informative,Wed Nov 20 21:21:13 +0000 2013,test
736,403272410088341504,"#rt #sardegna : rischio potabilità acqua gestore idrico , 20 depuratori e 6 potabilizzatori fuori uso <USR> http … ",Related and informative,Wed Nov 20 21:23:29 +0000 2013,test
737,403275237053440000,#alluvione #sardegna prima e dopo video - raffronto : <URL> ,Related and informative,Wed Nov 20 21:34:43 +0000 2013,test
738,403279888523997184,<USR> beh si è comportato come neanche il più odiato dei savoia si comportò con la #sardegna ,Not related,Wed Nov 20 21:53:12 +0000 2013,test
739,403281364927389696,"alluvione in sardegna , lo sfogo di renato soru : colpa di ingordi e speculatori <URL> via <USR> ",Related - but not informative,Wed Nov 20 21:59:04 +0000 2013,test
740,403282610644066304,#sardegna #allertameteosar #olbia <URL> ,Related - but not informative,Wed Nov 20 22:04:01 +0000 2013,test
741,403285198525050880,giovedì sarà lutto nazionale per le vittime dell ' alluvione in #sardegna . così qualcuno la smette di dire che ci si dimentica degli #italiani . ,Related and informative,Wed Nov 20 22:14:18 +0000 2013,test
742,403288751100928000,"#sardegna metto a disposizione il mio b & b . senza problemi contattatemi , il mio num e ' 3939800313 ( jobee azara ) #allertameteo … ",Related and informative,Wed Nov 20 22:28:25 +0000 2013,test
743,403292014269444096,#sardegna #xfortunacisonodegliaangeli <URL> ,Related - but not informative,Wed Nov 20 22:41:23 +0000 2013,test
744,403295390667395072,l ’ ex senatore fernando rossi : “ le scie chimiche hanno causato l ' alluvione in sardegna . | <URL> ,Related and informative,Wed Nov 20 22:54:48 +0000 2013,test
745,403301581481074688,"#sardegna metto a disposizione il mio b & b . senza problemi contattatemi , il mio num e ' 3939800313 ( jobee azara ) #allertameteo … ",Related and informative,Wed Nov 20 23:19:24 +0000 2013,test
746,403308422369529856,ma dopo tutto quello che abbiamo passato dobbiamo essere insultati da persone ignoranti che non sanno neanche loro cosa dicono #sardegna ,Related - but not informative,Wed Nov 20 23:46:35 +0000 2013,test
964,405156931859652608,"#omofobia in #sardegna , coppia gay picchiata finisce in ospedale <URL> ",Not related,Tue Nov 26 02:11:54 +0000 2013,test
965,405270614279479296,"a #olbia adesso c ' è bisogno di stufe . dopo la pioggia è arrivato il freddo . passate parola , ritwittate . #sardegna #alluvi … ",Related and informative,Tue Nov 26 09:43:38 +0000 2013,test
966,405305808684343296,"<USR> nell ' appello per la #sardegna di <USR> a <USR> ci siete anche voi . grazie e buon lavoro , htt … ",Related and informative,Tue Nov 26 12:03:29 +0000 2013,test
967,405346468267294720,"alluvione sardegna , alto rischio epidemie per le acque contaminate : “ i rischi maggiori per la popolazione sono . . . http :// t … ",Related and informative,Tue Nov 26 14:45:03 +0000 2013,test
968,405354890408763392,"a #olbia adesso c ' è bisogno di stufe . dopo la pioggia è arrivato il freddo . passate parola , ritwittate . #sardegna #alluvi … ",Related and informative,Tue Nov 26 15:18:31 +0000 2013,test
969,405359680320335873,#greenenergy #solarpanels #renewables #solarcity #electric #solarenergy #sardinia #olbia <USR> olbia <URL> ,Not applicable,Tue Nov 26 15:37:33 +0000 2013,test
970,405361722917392384,"alluvione sardegna , alto rischio epidemie per le acque contaminate <URL> ",Related and informative,Tue Nov 26 15:45:40 +0000 2013,test
971,405365443277639680,"alluvione , poste italiane : via libera a pagamenti in sardegna e in calabria - <URL> #calabria #news ",Related and informative,Tue Nov 26 16:00:27 +0000 2013,test
972,405373903209758720,non servono parole basta solo guardare #allertameteosar due vite in più ! #vigilidelfuoco #olbia #sardegna <URL> ,Related - but not informative,Tue Nov 26 16:34:04 +0000 2013,test
973,405404379014258689,un comune della #sardegna si ribella e rompe il patto di stabilità liberando i fondi x l ' alluvione e ' il primo caso ht … ,Related and informative,Tue Nov 26 18:35:10 +0000 2013,test
974,405404844585779200,#sardegna . quel disastro del bilancio pubblico regionale <URL> ,Not related,Tue Nov 26 18:37:01 +0000 2013,test
975,405448293364137984,concorso di idee riservato alle scuole del marghine : raccontiamo i segni identitari del marghine : il . . . <URL> #sardegna ,Not related,Tue Nov 26 21:29:40 +0000 2013,test
976,405653117993488384,alghero ( ss ) - scatto di paolo calaresu <URL> #sardegna #fotografia <URL> ,Not related,Wed Nov 27 11:03:34 +0000 2013,test
977,405659854075080704,#alluvione sardegna <URL> ,Related and informative,Wed Nov 27 11:30:20 +0000 2013,test
978,405660290282692608,il mio augurio alla #sardegna . una nuova alba #forzasardegna <USR> <USR> <USR> <USR> <USR> http :// … ,Related - but not informative,Wed Nov 27 11:32:04 +0000 2013,test
979,405664593638211584,alluvione in sardegna e dissesto in italia : la denuncia di gabrielli <URL> ,Related and informative,Wed Nov 27 11:49:10 +0000 2013,test
980,405669270291369985,"tanta acqua in #sardegna , quando abbiamo deciso di farla arrivare per forza , il guastafeste - #cagliaripad <URL> ",Related - but not informative,Wed Nov 27 12:07:45 +0000 2013,test
981,405708721898422272,"dio , ridacci le vittime dell ' alluvione e prenditi <USR> #alluvione #sardegna #meteo #amici #italia ",Related - but not informative,Wed Nov 27 14:44:31 +0000 2013,test
982,405733002744844289,<USR> vedremo di organizzarci con un bel souvenir dalla #sardegna per #bto2013 #itisme ,Not related,Wed Nov 27 16:21:00 +0000 2013,test
983,405788283642576896,le #senatrici di . #forzaitalia vestite di nero vergogna vergogna il lutto vero e #sardegna quindi vergognatevi ! ,Related - but not informative,Wed Nov 27 20:00:40 +0000 2013,test
984,405826846073577472,check out #romance novel ' the whispering wind ' from <USR> <URL> #spshow #sardinia ,Not related,Wed Nov 27 22:33:54 +0000 2013,test
747,403315015819603968,sono orgogliosa di te #sardegna mia ! ! ! ora più che mai ! ! ! #forzasardegna ! ! #buonanotte . . . ,Related - but not informative,Thu Nov 21 00:12:47 +0000 2013,test
748,403322196493213697,solidarietà da parte di tutto il m5s sicilia al popolo della #sardegna #forzasardegna #sicilia5stelle #m5s ,Related - but not informative,Thu Nov 21 00:41:19 +0000 2013,test
749,403323387662987266,emergenza alluvione sardegna la caritas diocesana di cagliari ha promosso una raccolta di biancheria intima . . . <URL> ,Related and informative,Thu Nov 21 00:46:03 +0000 2013,test
750,403422067057389569,"oggi su repubblica , a parte foto in prima , le notizie sulla #sardegna sono scivolate a pag . 16 , dopo caso #cancellieri e beghe i … ",Related and informative,Thu Nov 21 07:18:10 +0000 2013,test
751,403437288178196481,sardinia measures damage of cyclone cleopatra <URL> ,Related and informative,Thu Nov 21 08:18:39 +0000 2013,test
752,403440324875264000,solidarietà alla #sardegna . . <URL> date un ' occhiata cosa accade a catanzaro . . ? purtroppo nn guardo la tv ! ! ,Related - but not informative,Thu Nov 21 08:30:43 +0000 2013,test
753,403441692210376704,"bandiere a mezz ' asta , tromba che intona il silenzio in memoria dei figli di #sardegna vivi per sempre nei nostri cuori . #lutto … ",Related - but not informative,Thu Nov 21 08:36:09 +0000 2013,test
754,403444795986948096,la #sardegna piange i suoi morti #alluvione - #giornaleditalia <URL> ,Related and informative,Thu Nov 21 08:48:29 +0000 2013,test
755,403447769765253122,"alluvione in sardegna , lo sfogo di renato soru : colpa di ingordi e speculatori - repubblica tv . . . <URL> ",Related and informative,Thu Nov 21 09:00:18 +0000 2013,test
756,403448919004180480,alluvione #sardegna : 2 inchieste per #omicidio colposo dalle procure di tempio e di nuoro ( i morti sono per ora 16 ) ,Related and informative,Thu Nov 21 09:04:52 +0000 2013,test
757,403450160492994560,"informazione : alluvione sardegna , siddi ( fnsi ) : grande ruolo delle testate regionali <URL> ",Related and informative,Thu Nov 21 09:09:48 +0000 2013,test
758,403450462470680577,sardegna ricerche / <USR> seleziona 13 collaboratori per il progetto smart city <URL> #lavoro #sardegna ,Related and informative,Thu Nov 21 09:11:00 +0000 2013,test
759,403452815500394496,"donazioni alluvione sardegna : ecco come fare , numeri e c / c utili ! - sardegna <URL> ",Related and informative,Thu Nov 21 09:20:21 +0000 2013,test
760,403454430282264577,"alluvione in sardegna , per la sinistra la colpa è di berlusconi - alluvione , sardegna , costa . . . <URL> ",Related - but not informative,Thu Nov 21 09:26:46 +0000 2013,test
761,403455235600838656,"alluvione sardegna : avviate due inchieste , <URL> ",Related and informative,Thu Nov 21 09:29:58 +0000 2013,test
762,403456103830544384,la denuncia di gasparri : a due giorni dall ' alluvione la sardegna è ancora circondata dall ' acqua . ,Related and informative,Thu Nov 21 09:33:25 +0000 2013,test
763,403456837833355264,ancora allerta meteo in #sardegna con la pioggia minacciosa ! <URL> #allertameteosar #forzasardegna ,Related and informative,Thu Nov 21 09:36:20 +0000 2013,test
764,403466753155428352,#allertameteosar #paolofresu : « la #sardegna ci sta dicendo di fermarci » <URL> ,Related - but not informative,Thu Nov 21 10:15:44 +0000 2013,test
765,403468653204889600,<USR> #forzasardegna #allertameteosar #alluvione #sardegna #helpsardegna #italy #italia <URL> … ,Related and informative,Thu Nov 21 10:23:17 +0000 2013,test
766,403468682565013504,"#sardegna , il terzo giorno è più duro del primo : #45500 . non distraiamoci . ",Related - but not informative,Thu Nov 21 10:23:24 +0000 2013,test
767,403470028915224576,parole accazzo : <URL> #laracomi #sardegna ,Not related,Thu Nov 21 10:28:45 +0000 2013,test
768,403473317241581568,manda un sms per aiutare la #sardegna 🇮 🇹 🇮 🇹 🇮 🇹 ! ! ! ! <URL> ,Related and informative,Thu Nov 21 10:41:49 +0000 2013,test
769,403473958970064896,#sardegna lutto sardelutto nazionale domani venerdì 22 giornalisti poco informati e superficiali . governo insensibile e inconcludente . ,Related and informative,Thu Nov 21 10:44:22 +0000 2013,test
770,403479264760451072,guida per segnalare su https://t.co/m0bf8hxtyl all ' indirizzo <URL> . fate girare #sardegna #forzasardegna … ,Related and informative,Thu Nov 21 11:05:27 +0000 2013,test
771,403480065880489985,protezione civile #sardegna interrompere invio aiuti ai centri di raccolta poiché sono ormai saturihttp :// t . co / 6 x3 dbsj13z #allertameteosar ,Related and informative,Thu Nov 21 11:08:38 +0000 2013,test
772,403481978491916288,#allertameteosar riprende il #maltempo nuova #allerta della #protezionecivile proseguono i lavori #olbia #sardegna http : … ,Related and informative,Thu Nov 21 11:16:14 +0000 2013,test
773,403482821559603200,alluvione sardegna protezione civile chiede sospendere invio aiuti : centri raccolta per ora sono saturi #allertameteosar ,Related and informative,Thu Nov 21 11:19:35 +0000 2013,test
774,403483001910489088,#sardinia #skies <URL> ,Not related,Thu Nov 21 11:20:18 +0000 2013,test
775,403486508331839488,#sardegna #forzasardegna #grazie ai soccorritori oltre a salvare le xsone si occupano anche amici 4 zampe <URL> ,Related and informative,Thu Nov 21 11:34:14 +0000 2013,test
776,403495005983367168,in cdm abbiamo stabilito che domani è giorno di lutto nazionale per la tragedia della #sardegna ,Related and informative,Thu Nov 21 12:08:00 +0000 2013,test
777,403497031861555200,"aiuta la #sardegna , dona ora 2 euro al 45500 da mobile e fisso e sostieni con la #crocerossa la popolazione . <URL> ",Related and informative,Thu Nov 21 12:16:03 +0000 2013,test
778,403499275793215488,#45500 #sardegna <URL> ,Not applicable,Thu Nov 21 12:24:58 +0000 2013,test
779,403507643438092288,oltre al lutto regionale decretato ieri il cdm governo ha stabilito che domani sarà osservato lutto nazionale #sardegna … ,Related and informative,Thu Nov 21 12:58:13 +0000 2013,test
780,403510617199611904,alluvione #sardegna - protezione civile invita a sospendere invio aiuti : centri raccolta saturi <URL> #allertameteosar ,Related and informative,Thu Nov 21 13:10:02 +0000 2013,test
781,403516904478093312,stop con legge costituzionale ogni genere di condono ! basta abusivismo #sardegna #sardegna #allertameteosar #condono #letta #renzirisponde ,Not related,Thu Nov 21 13:35:01 +0000 2013,test
782,403520398316544001,al 45500 possiamo inviare un #sms . un piccolissimo aiuto #proalluvione #sardegna . ,Related and informative,Thu Nov 21 13:48:54 +0000 2013,test
783,403528589792276480,emergenza #sardegna . iniziativa di raccolta fondi del #credito #cooperativo . grazie ! #forzasardegna <URL> ,Related and informative,Thu Nov 21 14:21:27 +0000 2013,test
784,403530082956111872,"alluvione sardegna , aiutiamo chi aiuta anche gli animali ! <URL> <URL> ",Related and informative,Thu Nov 21 14:27:23 +0000 2013,test
785,403536588321591296,“ <USR> protez civ sardegna chiede di sospendere l ' invio di aiuti . i centri di raccolta sono ormai saturi . #allertameteosar #sardegna ” ,Related and informative,Thu Nov 21 14:53:14 +0000 2013,test
786,403536793829900288,#sardegna : proclamato per domani lutto nazionale - attualita ' - il giornale della #protezionecivile #allertameteosar ht … ,Related and informative,Thu Nov 21 14:54:03 +0000 2013,test
787,403542124794507264,"<USR> aiuta la #sardegna con la #crocerossa , dona ora 2 euro al 45500 da mobile e fisso . <URL> ",Related and informative,Thu Nov 21 15:15:14 +0000 2013,test
788,403544519767261184,tutti insieme per la #sardegna ! ! ! ,Related - but not informative,Thu Nov 21 15:24:45 +0000 2013,test
789,403544616227848192,centri raccolta saturi : protezione civile #sardegna invita ad interrompere invio di aiuti ai centri <URL> ,Related and informative,Thu Nov 21 15:25:08 +0000 2013,test
790,403552535085977600,oltre | satira . #civati propone di donare i due euro delle primarie del #pd alla #sardegna . ora bisognerà solo . . . http :// … ,Related and informative,Thu Nov 21 15:56:36 +0000 2013,test
791,403556637090144256,"alluvione in sardegna , l ’ allarme via fax nei municipi già chiusi - corriere . it <URL> ",Related and informative,Thu Nov 21 16:12:54 +0000 2013,test
792,403563721286750208,ora spiegatemi perché per dei miei connazionali il #luttonazionale arriva dopo 3 giorni mentre per degli stranieri immediatamente ? #sardegna ,Related - but not informative,Thu Nov 21 16:41:03 +0000 2013,test
793,403573145883660288,"voglio vedere chi ha da ridere su <USR> #m5s sull ' alluvione in #sardegna : <URL> anzi , #pd e … ",Related - but not informative,Thu Nov 21 17:18:30 +0000 2013,test
794,403574186066866176,alluvione in sardegna : la solidarietà e il cordoglio di fratelli d ’ italia <URL> ,Related - but not informative,Thu Nov 21 17:22:38 +0000 2013,test
795,403574848787873794,#forzasardegna #alluvione #olbia è ripreso a piovere : nessuna nuova #cleopatra ma per i tanti sfollati ogni goccia è un incub … ,Related and informative,Thu Nov 21 17:25:16 +0000 2013,test
796,403576425808404481,"alluvione sardegna : ancora allerta meteo . zone interessate iglesiente , campidano , logudoro e gallura <URL> ",Related and informative,Thu Nov 21 17:31:32 +0000 2013,test
797,403578036450496513,#sardegna : colpiti animali e campagne . e ' #emergenza cibo per greggi isolati - #protezionecivile #allertameteosar - ht … ,Related and informative,Thu Nov 21 17:37:56 +0000 2013,test
