,id,tweet_id,text,tag,date,partition
27,27,360130575090192384,descarrila un tren en santiago de compostela y van de momento 12 fallecidos . macabra coincidencia que mañana sea santiago … ,Related and informative,Wed Jul 24 20:13:14 +0000 2013,test
28,28,360130973536485376,mal plan lo del tren en españa :s ,Related - but not informative,Wed Jul 24 20:14:49 +0000 2013,test
29,29,360131732730679296,descarrila un tren en santiago de compostela . pendiente de conocer las identidades de posibles víctimas y heridos . trágica … ,Related and informative,Wed Jul 24 20:17:50 +0000 2013,test
30,30,360132630290776064,con muy mal cuerpo por el tren descarrilado en santiago de compostela . mucho ánimo a todos los que han perdido gente en e … ,Related - but not informative,Wed Jul 24 20:21:24 +0000 2013,test
31,31,360132710011899905,ahora - al menos 9 muertos en el descarrilamiento de un tren en españa <URL> … <URL> #notiwtf via <USR> ,Related and informative,Wed Jul 24 20:21:43 +0000 2013,test
32,32,360133376872689667,<USR> ha descarrilado un tren en santiago de compostela . . . puedes leerlo aquí <URL> ,Related and informative,Wed Jul 24 20:24:22 +0000 2013,test
33,33,360133615952203776,hay un grave accidente de tren y ningún canal de tv para su programación para informar . esto es españa . ,Related and informative,Wed Jul 24 20:25:19 +0000 2013,test
34,34,360134064734347264,breaking pic : 4 dead after train derails in spain ; pic from <USR> appears to show bodies : <URL> http : … ,Related and informative,Wed Jul 24 20:27:06 +0000 2013,test
35,35,360134328988090368,"at least 10 people killed after train derails near santiago de compostela , spain , witnesses tell voz de galicia newspaper #reinsurance ",Related and informative,Wed Jul 24 20:28:09 +0000 2013,test
36,36,360134370947907585,se recomienda donar sangre de todos los grupos tras el descarrilamiento de un tren santiago de compostela con fallecidos y her … ,Related and informative,Wed Jul 24 20:28:19 +0000 2013,test
37,37,360134991700688896,more than 20 deaths in train accident in santiago de compostela ( galiza ) . . . i ' m sad ,Related and informative,Wed Jul 24 20:30:47 +0000 2013,test
38,38,360135608238215168,al menos 15 muertos tras descarrilar tren de pasajeros cerca de santiago de compostela <URL> vía <USR> … ,Related and informative,Wed Jul 24 20:33:14 +0000 2013,test
39,39,360136195440787456,última hora : asciende a 15 el número de muertos tras descarrilar un tren cerca de santiago de #compostela #españa http :// … ,Related and informative,Wed Jul 24 20:35:34 +0000 2013,test
40,40,360137072050315264,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 20:39:03 +0000 2013,test
41,41,360137080464084994,teléfono para atención de familiares afectados por el descarrilamiento de tren en #santiago de compostela 981551100 http … ,Related and informative,Wed Jul 24 20:39:05 +0000 2013,test
42,42,360137143357673473,el tren que cubría la ruta madrid - ferrol descarrila . el suceso se ha producido a la entrada de compostela . varios muert … ,Related and informative,Wed Jul 24 20:39:20 +0000 2013,test
43,43,360137147577155584,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 20:39:21 +0000 2013,test
44,44,360137420203126784,algunas fuentes hablan de cuatro fallecidos y numerosos heridos con lo del tren de santiago de compostela . no se saben … ,Related and informative,Wed Jul 24 20:40:26 +0000 2013,test
45,45,360137457938870274,"se necesitan donantes de sangre en santiago de compostela ( galicia ) por el accidente de tren . rt gracias , hace mucha falta . ",Related and informative,Wed Jul 24 20:40:35 +0000 2013,test
46,46,360137827041816576,el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related - but not informative,Wed Jul 24 20:42:03 +0000 2013,test
47,47,360137843814830081,última hora ! ! la xunta de galicia baraja al menos 35 muertos en el accidente de tren de santiago de compostela : http :// t . … ,Related and informative,Wed Jul 24 20:42:07 +0000 2013,test
48,48,360137864794742785,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 20:42:12 +0000 2013,test
49,49,360137961276313601,al menos 9 muertos y 50 heridos en el accidente de tren de santiago de compostela donde han descarrilado 13 vagones http :// … ,Related and informative,Wed Jul 24 20:42:35 +0000 2013,test
50,50,360138229690810368,están pidiendo donaciones de sangre en el hospital de santiago de compostela . accidente mortal de tren . colaboremos . ,Related and informative,Wed Jul 24 20:43:39 +0000 2013,test
51,51,360138355528314880,several deaths reported after fiery train derailment in spain . <URL> ,Related and informative,Wed Jul 24 20:44:09 +0000 2013,test
52,52,360138363904335873,en unos minutos comenzaremos a ofrecer información oficial sobre el descarrilamiento del tren en santiago de compostela . ,Related and informative,Wed Jul 24 20:44:11 +0000 2013,test
53,53,360138519122939904,al menos 35 muertos tras descarrilar un tren en santiago de compostela : un tren alvia que cubría la ruta madri . . . <URL> ,Related and informative,Wed Jul 24 20:44:48 +0000 2013,test
54,54,360138716238450688,al menos 9 muertos y 50 heridos en el accidente de tren de santiago de compostela donde han descarrilado 13 vagones http :// … ,Related and informative,Wed Jul 24 20:45:35 +0000 2013,test
55,55,360138758177308672,"official : train derails in spain : a train derailed wednesday in northwestern spain , a g . . . <URL> <URL> ",Related and informative,Wed Jul 24 20:45:45 +0000 2013,test
56,56,360139232137838593,"han descarrilado 13 vagones de un tren en santiago de compostela , 15 muertos y medio centenar de heridos . ",Related and informative,Wed Jul 24 20:47:38 +0000 2013,test
57,57,360139404095922179,al menos 24 viíctimas ya en el muertos en el accidente de tren en santiago de compostela . ,Related and informative,Wed Jul 24 20:48:19 +0000 2013,test
58,58,360139441844654080,el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related and informative,Wed Jul 24 20:48:28 +0000 2013,test
59,59,360139500560719872,981551100 telefono de atención a familiares de las victimas del accidente del tren en santiago de compostela rt ! ! ! ,Related and informative,Wed Jul 24 20:48:42 +0000 2013,test
60,60,360139940983619584,mucho animo para las familias de los fallecidos en el accidente de tren en santiago de compostela . . . :( ,Related - but not informative,Wed Jul 24 20:50:27 +0000 2013,test
61,61,360139949380616192,renfe acaba de confirmar al menos 24 muertos en el accidente de descarrilamiento de tren en #españa <URL> ,Related and informative,Wed Jul 24 20:50:29 +0000 2013,test
62,62,360140553356185603,"con 24 víctimas confirmadas por fuentes oficiales , se trata del accidente de tren más grave en 40 años en españa . http :/ … ",Related and informative,Wed Jul 24 20:52:53 +0000 2013,test
63,63,360140788237213698,que malisima noticia la del descarrilamiento de ese tren en santiago de compostela . #muchoanimoalosafectados ,Related - but not informative,Wed Jul 24 20:53:49 +0000 2013,test
64,64,360140880486744065,teléfono de atención a los familiares de víctimas del accidente de descarrilamiento de tren en santiago de compostela … ,Related and informative,Wed Jul 24 20:54:11 +0000 2013,test
65,65,360140880503902208,"con 24 víctimas confirmadas por fuentes oficiales , se trata del accidente de tren más grave en 40 años en españa . http :/ … ",Related and informative,Wed Jul 24 20:54:11 +0000 2013,test
66,66,360140901466652673,descarrila tren de pasajeros en españa ; al menos 10 muertos <URL> <URL> ,Related and informative,Wed Jul 24 20:54:16 +0000 2013,test
67,67,360141136343482368,"trágico accidente ferroviario cerca de santiago de compostela , al producirse el descarrilamiento de un tren alvia con dirección a ferrol ",Related and informative,Wed Jul 24 20:55:12 +0000 2013,test
68,68,360141442552823809,#ultimahora : ' 24 muertos y decenas de heridos al descarrilar un tren cerca de santiago de compostela ' a mi estas cosas ; ( . . . ,Related and informative,Wed Jul 24 20:56:25 +0000 2013,test
69,69,360141627089625088,el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related and informative,Wed Jul 24 20:57:09 +0000 2013,test
70,70,360141719376887808,casualties reported as train derails close to #santiago de compostela in #galicia region of north - west spain ,Related and informative,Wed Jul 24 20:57:31 +0000 2013,test
71,71,360141832606318592,<USR> rt teléfono para atención de familiares afectados por el descarrilamiento de 1 tren en santiago de compostela : … ,Related and informative,Wed Jul 24 20:57:58 +0000 2013,test
72,72,360142147174924289,asciende a 30 el número de muertos en el accidente de tren en santiago de compostela . sigue aquí el suceso al minuto http :/ … ,Related and informative,Wed Jul 24 20:59:13 +0000 2013,test
73,73,360143128663031809,"fatal train crash in spain , 1 st story on the news , the name of the royal baby . . . ",Related - but not informative,Wed Jul 24 21:03:07 +0000 2013,test
74,74,360143728410771459,vaya imágenes más escalofriantes del accidente de tren en santiago de compostela . #24h ,Related - but not informative,Wed Jul 24 21:05:30 +0000 2013,test
75,75,360144030413238272,pena muy grande por el terrible accidente del tren descarrilado en santiago de compostela . ,Related - but not informative,Wed Jul 24 21:06:42 +0000 2013,test
76,76,360144072381444096,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 21:06:52 +0000 2013,test
77,77,360144135295991808,lets pray for the people who died in a train crash in spain today . <URL> ,Related - but not informative,Wed Jul 24 21:07:07 +0000 2013,test
78,78,360144848310910976,"con 24 víctimas confirmadas por fuentes oficiales , se trata del accidente de tren más grave en 40 años en españa . http : … ",Related and informative,Wed Jul 24 21:09:57 +0000 2013,test
79,79,360144848323477505,#tragediasantiago : 30 personas fallecidas y más heridas al descarrilarse un tren en españa . ¡ mucha fuerza ! <URL> ,Related and informative,Wed Jul 24 21:09:57 +0000 2013,test
80,80,360145104167645187,consternados por el accidente de tren en santiago de compostela . nuestras condolencias a las familias y amigos de las víctimas . … ,Related - but not informative,Wed Jul 24 21:10:58 +0000 2013,test
81,81,360145372590514178,lets pray for the people who died in a train crash in spain today . <URL> ,Related and informative,Wed Jul 24 21:12:02 +0000 2013,test
82,82,360145452286869504,retuit retuit telefono para familiares sobre el accidente de tren de santiago de compostela 981551100 necesitan sangre r e … ,Related and informative,Wed Jul 24 21:12:21 +0000 2013,test
83,83,360145511006732288,"<USR> choco un tren españa , culpa dela yegua ! ! , boludo . ",Related - but not informative,Wed Jul 24 21:12:35 +0000 2013,test
84,84,360146081427894273,"spain train accident ! be careful ! canada , france . russia , spain . <URL> ",Related - but not informative,Wed Jul 24 21:14:51 +0000 2013,test
85,85,360146639295479810,"tragedia el descarrilamiento del tren en santiago de compostela en la víspera de santiago apóstol , triste recuerdo para la historia ",Related - but not informative,Wed Jul 24 21:17:04 +0000 2013,test
86,86,360146664452931586,asciende a 30 el número de muertos en el accidente de tren en santiago de compostela . sigue aquí el suceso al minuto http :/ … ,Related and informative,Wed Jul 24 21:17:10 +0000 2013,test
87,87,360146689601978368,. . todo nuestro ánimo y energía a los familiares y amigos de los afectados en el accidente de tren en santiago de compostela ! . . ,Related - but not informative,Wed Jul 24 21:17:16 +0000 2013,test
88,88,360146811257753600,"lamentable lo de los medios de comunicación en españa que no informan de nada del accidente de tren en santiago , al menos 30 m … ",Related and informative,Wed Jul 24 21:17:45 +0000 2013,test
89,89,360146832208310272,al menos 20 muertos al descarrilar un tren en españa <URL> si estás allí y tomaste fotos envíalas a irepo … ,Related and informative,Wed Jul 24 21:17:50 +0000 2013,test
90,90,360147306168852480,#rtayuda [ #extradptvo ] accidente de tren en santigo de compostela ; se necesitan donantes de sangre ; ir a donar al hospital cl … ,Related and informative,Wed Jul 24 21:19:43 +0000 2013,test
91,91,360147394236653568,"at least 35 dead & 200 injured as train derails in #galicia , north - west spain , official says <URL> & http … ",Related and informative,Wed Jul 24 21:20:04 +0000 2013,test
92,92,360147566198915072,"joder , al ver lo q a pasado en santiago de compostela , da un poco de miedo volver a montar en tren , mucho animo a esos famili … ",Related - but not informative,Wed Jul 24 21:20:45 +0000 2013,test
93,93,360147713028919298,"urgente : ayuda para el accidente de tren en santiago d compostela : llevar mantas e ir a donar sangre . ojo con los coches , … ",Related and informative,Wed Jul 24 21:21:20 +0000 2013,test
94,94,360147742384848896,al menos 30 muertos al descarrilar un tren en santiago de compostela : el alvia cubría la ruta entre madrid y f . . . <URL> ,Related and informative,Wed Jul 24 21:21:27 +0000 2013,test
95,95,360147897582493697,hdp que denso lo del tren en santiago de compostela ,Related - but not informative,Wed Jul 24 21:22:04 +0000 2013,test
96,96,360148170182901761,train derails in northwestern spain near station - wxia - tv : train derails in northwestern spain near stationwx . . . <URL> ,Related and informative,Wed Jul 24 21:23:09 +0000 2013,test
97,97,360148505756569600,#tragediasantiago : 30 personas fallecidas y más heridas al descarrilarse un tren en españa . ¡ mucha fuerza ! <URL> ,Related and informative,Wed Jul 24 21:24:29 +0000 2013,test
98,98,360148522521214977,el 981551100 es el número de teléfono habilitado para familiares del accidente de tren en santiago de compostela . máxima … ,Related and informative,Wed Jul 24 21:24:33 +0000 2013,test
99,99,360148925191159808,"ánimo a la gente de santiago de compostela , un alivio que nuestro jugador <USR> no haya cogido ese tren ",Related - but not informative,Wed Jul 24 21:26:09 +0000 2013,test
100,100,360149172655112193,"teléfono para familiares sobre el accidente de tren de santiago de compostela 981551100 necesitan sangre ! ! rt , rt , rt por … ",Related and informative,Wed Jul 24 21:27:08 +0000 2013,test
101,101,360149415912161280,urgente : unas 240 personas viajaban en el tren que ha descarrilado cerca de #santiago de compostela #españa <URL> ,Related and informative,Wed Jul 24 21:28:06 +0000 2013,test
103,103,360149508199415810,"atentado en boston la 1 , antena 3 , cuatro y t5 suspenden su emisión . accidente de tren en españa , fútbol , series , j . j . vá … ",Related and informative,Wed Jul 24 21:28:28 +0000 2013,test
102,102,360149508161667072,tremendo el descarrilamiento del tren en santiago de compostela . #animogalicia ,Related - but not informative,Wed Jul 24 21:28:28 +0000 2013,test
104,104,360149621420462080,"atentado en boston la 1 , antena 3 , cuatro y t5 suspenden su emisión . accidente de tren en españa , fútbol , series , j . j . vá … ",Related - but not informative,Wed Jul 24 21:28:55 +0000 2013,test
105,105,360149822738669568,"picture : train crash in #galicia , north - west spain , reportedly kills at least 20 people <URL> & http :// t . … ",Related and informative,Wed Jul 24 21:29:43 +0000 2013,test
106,106,360150124741136384,mucho consuelo y fortaleza para las familias de los fallecidos en el accidente del tren de españa ,Related - but not informative,Wed Jul 24 21:30:55 +0000 2013,test
107,107,360150179288059905,cnn : 20 dead in train crash in spain <URL> #spain #sad #cnn ,Related and informative,Wed Jul 24 21:31:08 +0000 2013,test
108,108,360150183482359809,accidente de tren alvia en santiago de compostela <URL> <URL> ,Related and informative,Wed Jul 24 21:31:09 +0000 2013,test
109,109,360150443504050178,#últimahora más de 30 muertos tras descarrilar un tren en santiago de compostela . los vagones permanecen volcados > http :// … ,Related and informative,Wed Jul 24 21:32:11 +0000 2013,test
110,110,360150791635468291,"anoda train in spain ? all dis kyn tins dey always happn more dan once within a short period , plane crashes too . . . ",Related - but not informative,Wed Jul 24 21:33:34 +0000 2013,test
111,111,360150833570136065,<URL> #nz ' several dead ' in spain train derailment - new zealand herald <URL> ,Related and informative,Wed Jul 24 21:33:44 +0000 2013,test
112,112,360151076839755776,al menos 35 muertos tras descarrilamiento de tren en españa <URL> ( actualización ) ,Related and informative,Wed Jul 24 21:34:42 +0000 2013,test
113,113,360151261393334272,"my thoughts and prays are with the families of the train accident victims in santiago , spain . ",Related - but not informative,Wed Jul 24 21:35:26 +0000 2013,test
114,114,360151710200643584,españa : al menos 35 muertos tras descarrilar tren de pasajeros cerca de santiago de compostela <URL> ,Related and informative,Wed Jul 24 21:37:13 +0000 2013,test
115,115,360151810855542784,el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related and informative,Wed Jul 24 21:37:37 +0000 2013,test
116,116,360152234484441092,#teamfollowback #jfb train derails in northwest spain <URL> #followback #tfb ,Related and informative,Wed Jul 24 21:39:18 +0000 2013,test
117,117,360152410641018882,mi corazón está con todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 21:40:00 +0000 2013,test
118,118,360152419021242368,"rt “ <USR> : at least 35 people killed after train derails in galacia , spain <URL> <URL> ",Related and informative,Wed Jul 24 21:40:02 +0000 2013,test
119,119,360152595207168003,at least 35 killed and 200 injured as train derails in spain <URL> ( via <USR> ) latest on #bbcn … ,Related and informative,Wed Jul 24 21:40:44 +0000 2013,test
120,120,360152603591585792,el real madrid anula la rueda de prensa tras el partido en lyon por el accidente de tren en santiago de compostela . http :/ … ,Related and informative,Wed Jul 24 21:40:46 +0000 2013,test
121,121,360152679059685376,breaking news : 35 dead and more than 200 injured after horrific train derailment in northern spain . #911buff <URL> ,Related and informative,Wed Jul 24 21:41:04 +0000 2013,test
122,122,360152989446574080,"at least 35 people killed after train derails in galicia , spain <URL> ( corrects spelling ) <URL> ",Related and informative,Wed Jul 24 21:42:18 +0000 2013,test
123,123,360153144640024576,my heart is with the families of all the victims from the tragic train accident in santiago de compostela . ,Related - but not informative,Wed Jul 24 21:42:55 +0000 2013,test
124,124,360153249518600193,el ministerio del interior descarta un atentado como causa del accidente de tren de santiago de compostela <URL> ,Related and informative,Wed Jul 24 21:43:20 +0000 2013,test
125,125,360153484382842881,urgente ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! se necesitan donantes de sangre en la zona de santiago de compostela por el accidente de tren ! ! rt … ,Related and informative,Wed Jul 24 21:44:16 +0000 2013,test
126,126,360153509561237504,nuestro apoyo a todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 21:44:22 +0000 2013,test
127,127,360153689891160064,mi corazón está con todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 21:45:05 +0000 2013,test
128,128,360154168050188288,el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related and informative,Wed Jul 24 21:46:59 +0000 2013,test
129,129,360154184839999488,extremadamente tristes por el accidente de tren en santiago de compostela . nuestras condolencias a las familias de las víctima … ,Related - but not informative,Wed Jul 24 21:47:03 +0000 2013,test
130,130,360154306453831681,"mañana es el día del apóstol de santiago de compostela , la ciudad está a rebosar , y probablemente en el tren viniese gente a … ",Related and informative,Wed Jul 24 21:47:32 +0000 2013,test
131,131,360154369385181185,"at least 35 dead & 200 injured as train derails in #galicia , north - west spain , official says <URL> & http … ",Related and informative,Wed Jul 24 21:47:47 +0000 2013,test
132,132,360154545554337792,high - speed train derails in spain : a train has derailed in spain with about 200 people on board . al goodman ha . . . <URL> ,Related and informative,Wed Jul 24 21:48:29 +0000 2013,test
133,133,360154637824835585,"#foto descarrila tren de pasajeros en españa , se egistran 50 personas lesionadas <URL> ",Related and informative,Wed Jul 24 21:48:51 +0000 2013,test
134,134,360154679755284483,"at least 35 people killed after train derails in galicia , spain <URL> ( corrects spelling ) <URL> ",Related and informative,Wed Jul 24 21:49:01 +0000 2013,test
135,135,360154742661451777,high - speed train derails in spain : a train has derailed in spain with about 200 people on board . al goodman ha . . . <URL> ,Related and informative,Wed Jul 24 21:49:16 +0000 2013,test
136,136,360154935603625985,dende cabana todo o apoio ás familias afectadas polo accidente de tren en santiago de compostela <URL> #galiciadeloito ,Related - but not informative,Wed Jul 24 21:50:02 +0000 2013,test
137,137,360155103375785984,mi corazón está con todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 21:50:42 +0000 2013,test
138,138,360155191456178176,列車脱線事故の現地映像 。 やはり煙が出ている ⇒ bbc news - spanish train in fatal derailment near santiago de compostela <URL> ,Related and informative,Wed Jul 24 21:51:03 +0000 2013,test
139,139,360155501822099456,[ actualización ] sube a 35 la cifra de muertos tras descarrilamiento de un tren en #españa - - > <URL> htt … ,Related and informative,Wed Jul 24 21:52:17 +0000 2013,test
140,140,360155749298601984,sigue en lasexta un especial informativo del accidente de tren en santiago de compostela a partir de las 00:00 <URL> ,Related and informative,Wed Jul 24 21:53:16 +0000 2013,test
141,141,360156038722371584,rt <USR> : al menos 35 muertos tras descarrilar un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 21:54:25 +0000 2013,test
142,142,360156332323651584,mi corazón está con todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 21:55:35 +0000 2013,test
143,143,360156332332040194,urgente ! ! ! se necesitan transfusiones de sangre en santiago de compostela por el accidente de tren . tlf de info a los fam … ,Related - but not informative,Wed Jul 24 21:55:35 +0000 2013,test
144,144,360156999209590784,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 21:58:14 +0000 2013,test
145,145,360157057925644291,toda nuestra solidaridad con las familias de las víctimas del accidente del tren de santiago de compostela . #ánimosantiago ,Related - but not informative,Wed Jul 24 21:58:28 +0000 2013,test
146,146,360157913563668481,"imágenes del terrible accidente de tren registrado en españa , al menos 35 muertos :-( <URL> ",Related and informative,Wed Jul 24 22:01:52 +0000 2013,test
147,147,360158110704353282,menudo faena lo del tren de santiago de compostela . mucho animo a todos los familiares . #tragediasantiago ,Related - but not informative,Wed Jul 24 22:02:39 +0000 2013,test
148,148,360158148444696576,#breaking : reports : dozens dead in spain train derailment <URL> ,Related and informative,Wed Jul 24 22:02:48 +0000 2013,test
149,149,360158228132265984,al menos 35 muertos por un accidente de tren cerca de santiago de compostela en españa . se teme aumente la cifra ,Related and informative,Wed Jul 24 22:03:07 +0000 2013,test
150,150,360158282649845762,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 22:03:20 +0000 2013,test
151,151,360158488166543360,at least 35 dead so far in spain train crash - your #british friends share in your grief - may the victims find peace . #breakimg_news ,Related and informative,Wed Jul 24 22:04:09 +0000 2013,test
152,152,360158861493141505,asciende a 35 el número de muertos tras descarrilar un tren de pasajeros en santiago de compostela <URL> ,Related and informative,Wed Jul 24 22:05:38 +0000 2013,test
153,153,360158907605331968,presidente : al menos 35 muertos y 200 heridos al descarrilar un tren en españa <URL> ,Related and informative,Wed Jul 24 22:05:49 +0000 2013,test
154,154,360159368987156481,dozens feared dead as train derails in spain <URL> ,Related and informative,Wed Jul 24 22:07:39 +0000 2013,test
155,155,360159469667237889,todo mi apoyo a la gente que esta sufriendo el trágico accidente del tren de santiago de compostela ! #animogalicia ,Related - but not informative,Wed Jul 24 22:08:03 +0000 2013,test
156,156,360159704535666689,"my country , spain , suffering a tragic train accident in santiago de compostela , galicia , today . pray for galicia #ánimog … ",Related - but not informative,Wed Jul 24 22:08:59 +0000 2013,test
157,157,360159868109328386,mi corazón está con todas las familias de las víctimas en el trágico accidente de tren en santiago de compostela . ,Related - but not informative,Wed Jul 24 22:09:38 +0000 2013,test
158,158,360159943594221569,<USR> : i ' m deeply saddened for the train accident of spain . rip gracias kimi ,Related - but not informative,Wed Jul 24 22:09:56 +0000 2013,test
159,159,360160274940035073,at least 35 killed as train derails in spain : reports - yahoo ! news <URL> ,Related and informative,Wed Jul 24 22:11:15 +0000 2013,test
160,160,360160279142744066,large number of dead and wounded in train derailment in spain ,Related and informative,Wed Jul 24 22:11:16 +0000 2013,test
161,161,360160442741563395,"spain train crash : at least 35 killed , says head of galicia region <URL> ",Related and informative,Wed Jul 24 22:11:55 +0000 2013,test
162,162,360160451105005568,sigue en lasexta un especial informativo del accidente de tren en santiago de compostela a partir de las 00:00 <URL> ,Related - but not informative,Wed Jul 24 22:11:57 +0000 2013,test
163,163,360160459502411776,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 22:11:59 +0000 2013,test
164,164,360160576934121473,"mi pesame a todas las familias por el descarrilamiento del tren de santiago de compostela , yo vivi algo similar :( muc … ",Related - but not informative,Wed Jul 24 22:12:27 +0000 2013,test
165,165,360160967021580288,“ <USR> : update - reports at least 35 people dead and more than 100 injured after train derailment in north west spain ” :-( ,Related and informative,Wed Jul 24 22:14:00 +0000 2013,test
166,166,360161067701239808,<USR> pain in spain . serious accident train ,Related - but not informative,Wed Jul 24 22:14:24 +0000 2013,test
167,167,360161088643407872,"update : up to 45 people killed after galicia , spain train derailment , says the head of regional government #breaking ",Related and informative,Wed Jul 24 22:14:29 +0000 2013,test
168,168,360161101251481603,"unas 35 personas murieron y más de 200 resultaron heridas al descarrilarse un tren cerca de santiago de compostela , españ … ",Related and informative,Wed Jul 24 22:14:32 +0000 2013,test
169,169,360161180926480384,triste desgracia el accidente de tren en santiago de compostela . animo galicia ! ! ! dep #santiago ,Related - but not informative,Wed Jul 24 22:14:51 +0000 2013,test
170,170,360161315144220673,al menos treinta muertos al descarrilarse un tren en españa | el diario ecuador <URL> ,Related and informative,Wed Jul 24 22:15:23 +0000 2013,test
171,171,360161650684329985,al menos 35 muertos al descarrilar un tren en santiago de compostela #cuu #enterate <URL> ,Related and informative,Wed Jul 24 22:16:43 +0000 2013,test
172,172,360162208518385666,#tragediasantiago : 30 personas fallecidas y más heridas al descarrilarse un tren en españa . ¡ mucha fuerza ! <URL> ,Related and informative,Wed Jul 24 22:18:56 +0000 2013,test
173,173,360162460197597185,photo : the scene of the train derailment in santiago de compostela <URL> <URL> ,Related and informative,Wed Jul 24 22:19:56 +0000 2013,test
174,174,360162825106227200,más de 40 muertos al descarrilarse un tren en españa <URL> ,Related and informative,Wed Jul 24 22:21:23 +0000 2013,test
175,175,360162888008204289,triste desgracia el accidente de tren en santiago de compostela . animo galicia ! ! ! dep #santiago ,Related - but not informative,Wed Jul 24 22:21:38 +0000 2013,test
176,176,360162997047525376,<USR> : el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related and informative,Wed Jul 24 22:22:04 +0000 2013,test
177,177,360163588452782080,en vez de arder un tren deberia arder españa <URL> ,Not related,Wed Jul 24 22:24:25 +0000 2013,test
178,178,360163764617744385,"última hora : más de 40 muertos y 50 heridos , 20 graves , en el descarrilamiento de un tren en santiago de compostela <URL> ",Related and informative,Wed Jul 24 22:25:07 +0000 2013,test
179,179,360163840115228672,<USR> del accidente de tren de santiago de compostela 45 muertos y unos 100 heridos tioo ,Related - but not informative,Wed Jul 24 22:25:25 +0000 2013,test
180,180,360163903029788672,death toll rising : - train derail in spain - 35 + dead - 200 + injured ( watch ) <URL> #tragediasantiago http :/ … ,Related and informative,Wed Jul 24 22:25:40 +0000 2013,test
181,181,360164280512937985,españa junta por galicia . dep todos los fallecidos de ese tren . #santiago ,Related - but not informative,Wed Jul 24 22:27:10 +0000 2013,test
182,182,360164314058985474,randazzo está en españa . termina de anunciar acuerdo con renfe ( españa ) por trenes . descarrila tren con 35 muertos . no hay … ,Related and informative,Wed Jul 24 22:27:18 +0000 2013,test
183,183,360164645404811265,"el accidente de tren de santiago , el tercero más grave de la historia ferroviaria en españa <URL> ",Related and informative,Wed Jul 24 22:28:37 +0000 2013,test
184,184,360165022904758272,photos of the train accident in spain on <USR> : <URL> <URL> <URL> ,Related and informative,Wed Jul 24 22:30:07 +0000 2013,test
185,185,360165110989340673,todo mi apoyo y animo a la gente y familiares del accidente de tren en santiago de compostela . día triste para . . . http :/ … ,Related - but not informative,Wed Jul 24 22:30:28 +0000 2013,test
186,186,360165836624887811,huelva con las víctimas y familiares del accidente de tren en santiago de compostela #ánimogalicia ,Related - but not informative,Wed Jul 24 22:33:21 +0000 2013,test
187,187,360165991785168896,photo : the scene of the train derailment in santiago de compostela <URL> <URL> ,Related and informative,Wed Jul 24 22:33:58 +0000 2013,test
188,188,360166054711930880,"el accidente de tren de santiago , el tercero más grave de la historia ferroviaria en españa <URL> ",Related and informative,Wed Jul 24 22:34:13 +0000 2013,test
189,189,360166193115570176,toda nuestra solidaridad con las familias de las víctimas del accidente del tren de santiago de compostela . #ánimosantiago ,Related - but not informative,Wed Jul 24 22:34:46 +0000 2013,test
190,190,360166230872686592,arrr . . . que mal pinta el accidente de tren de santiago de compostela :( animo a los familiares y afectados . ,Related - but not informative,Wed Jul 24 22:34:55 +0000 2013,test
191,191,360166306382753792,"actos de la festividad del apóstol , suspendidos por el accidente de tren <URL> santiago patrón de españa . españa en vilo . ",Related - but not informative,Wed Jul 24 22:35:13 +0000 2013,test
192,192,360167187174006785,"qt <USR> : at least 35 people killed after train derails in galicia , spain <URL> <URL> ",Related and informative,Wed Jul 24 22:38:43 +0000 2013,test
